payment_id,order_id,amount,method,fee,captured_at,status,settlement_id,notes_invoice_no
pay_260409001177,order_260409029,4107.00,upi_apps,82.14,2026-04-09T08:59:00+05:30,captured,setl_00000030,
pay_260409001178,order_260409029,5358.00,card,107.16,2026-04-09T11:35:00+05:30,captured,setl_00000030,
pay_260409001179,order_260409029,1427.00,upi_apps,28.54,2026-04-09T15:51:00+05:30,captured,setl_00000030,
pay_260409001180,order_260409029,1257.00,upi_apps,25.14,2026-04-09T09:58:00+05:30,captured,setl_00000030,
pay_260409001181,order_260409029,3461.00,netbanking,31.14,2026-04-09T13:04:00+05:30,captured,setl_00000030,
pay_260409001182,order_260409029,4622.00,netbanking,41.59,2026-04-09T16:36:00+05:30,captured,setl_00000030,
pay_260409001183,order_260409029,3981.00,card,79.62,2026-04-09T21:49:00+05:30,captured,setl_00000030,
pay_260409001184,order_260409029,1111.00,card,22.22,2026-04-09T16:10:00+05:30,captured,setl_00000030,
pay_260409001185,order_260409029,1851.00,upi_apps,37.02,2026-04-09T12:08:00+05:30,captured,setl_00000030,
pay_260409001186,order_260409029,2533.00,upi_apps,50.66,2026-04-09T20:26:00+05:30,captured,setl_00000030,
pay_260409001187,order_260409029,3186.00,card,63.72,2026-04-09T13:10:00+05:30,captured,setl_00000030,
pay_260409001188,order_260409029,2655.00,upi_apps,53.10,2026-04-09T20:36:00+05:30,captured,setl_00000030,
pay_260409001189,order_260409029,3552.00,card,71.04,2026-04-09T21:30:00+05:30,captured,setl_00000030,
pay_260409001190,order_260409029,701.00,upi_apps,14.02,2026-04-09T17:50:00+05:30,captured,setl_00000030,
pay_260409001191,order_260409029,556.00,wallet,11.12,2026-04-09T19:40:00+05:30,captured,setl_00000030,
pay_260409001192,order_260409029,3272.00,card,65.44,2026-04-09T18:44:00+05:30,captured,setl_00000030,
pay_260409001193,order_260409029,1638.00,upi_apps,32.76,2026-04-09T20:26:00+05:30,captured,setl_00000030,
pay_260409001194,order_260409029,636.00,netbanking,5.72,2026-04-09T14:08:00+05:30,captured,setl_00000030,
pay_260409001195,order_260409029,4852.00,card,97.04,2026-04-09T09:19:00+05:30,captured,setl_00000030,
pay_260409001196,order_260409029,2608.00,upi_apps,52.16,2026-04-09T22:59:00+05:30,captured,setl_00000030,
pay_260409001197,order_260409029,2079.00,card,41.58,2026-04-09T10:32:00+05:30,captured,setl_00000030,
pay_260409001198,order_260409029,4101.00,card,82.02,2026-04-09T19:49:00+05:30,captured,setl_00000030,
pay_260409001199,order_260409029,4399.00,card,87.98,2026-04-09T20:59:00+05:30,captured,setl_00000030,
pay_260409001200,order_260409029,4952.00,upi_apps,99.04,2026-04-09T21:29:00+05:30,captured,setl_00000030,
pay_260409001201,order_260409029,3354.00,upi_apps,67.08,2026-04-09T18:20:00+05:30,captured,setl_00000030,
pay_260409001202,order_260409029,3420.00,upi_apps,68.40,2026-04-09T11:59:00+05:30,captured,setl_00000030,
pay_260409001203,order_260409029,4996.00,card,99.92,2026-04-09T18:19:00+05:30,captured,setl_00000030,
pay_260409001204,order_260409029,3501.00,netbanking,31.50,2026-04-09T11:55:00+05:30,captured,setl_00000030,
pay_260409001205,order_260409029,4372.00,upi_apps,87.44,2026-04-09T21:08:00+05:30,captured,setl_00000030,
pay_260409001206,order_260409029,2976.00,card,59.52,2026-04-09T21:51:00+05:30,captured,setl_00000030,
pay_260409001207,order_260409029,480.00,card,9.60,2026-04-09T14:30:00+05:30,captured,setl_00000030,
pay_260409001208,order_260409029,3538.00,wallet,70.76,2026-04-09T17:14:00+05:30,captured,setl_00000030,
pay_260409001209,order_260409029,2477.00,card,49.54,2026-04-09T17:28:00+05:30,captured,setl_00000030,
pay_260409001210,order_260409029,4972.00,upi_apps,99.44,2026-04-09T22:04:00+05:30,captured,setl_00000030,
pay_260409001211,order_260409029,2750.00,upi_apps,55.00,2026-04-09T20:55:00+05:30,captured,setl_00000030,
pay_260410001212,order_260410030,5218.00,upi_apps,104.36,2026-04-10T16:57:00+05:30,captured,setl_00000031,
pay_260410001213,order_260410030,1434.00,wallet,28.68,2026-04-10T20:15:00+05:30,captured,setl_00000031,
pay_260410001214,order_260410030,1049.00,wallet,20.98,2026-04-10T15:28:00+05:30,captured,setl_00000031,
pay_260410001215,order_260410030,3943.00,netbanking,35.48,2026-04-10T16:32:00+05:30,captured,setl_00000031,
pay_260410001216,order_260410030,2775.00,card,55.50,2026-04-10T17:39:00+05:30,captured,setl_00000031,
pay_260410001217,order_260410030,1973.00,upi_apps,39.46,2026-04-10T10:49:00+05:30,captured,setl_00000031,
pay_260410001218,order_260410030,1439.00,netbanking,12.95,2026-04-10T14:58:00+05:30,captured,setl_00000031,
pay_260410001219,order_260410030,5241.00,wallet,104.82,2026-04-10T11:51:00+05:30,captured,setl_00000031,
pay_260410001220,order_260410030,2420.00,wallet,48.40,2026-04-10T22:08:00+05:30,captured,setl_00000031,
pay_260410001221,order_260410030,4021.00,upi_apps,80.42,2026-04-10T10:07:00+05:30,captured,setl_00000031,
pay_260410001222,order_260410030,3089.00,card,61.78,2026-04-10T19:26:00+05:30,captured,setl_00000031,
pay_260410001223,order_260410030,4290.00,card,85.80,2026-04-10T14:27:00+05:30,captured,setl_00000031,
pay_260410001224,order_260410030,2895.00,card,57.90,2026-04-10T11:42:00+05:30,captured,setl_00000031,
pay_260410001225,order_260410030,3970.00,card,79.40,2026-04-10T18:50:00+05:30,captured,setl_00000031,
pay_260410001226,order_260410030,1830.00,card,36.60,2026-04-10T10:07:00+05:30,captured,setl_00000031,
pay_260410001227,order_260410030,1277.00,netbanking,11.49,2026-04-10T22:26:00+05:30,captured,setl_00000031,
pay_260410001228,order_260410030,3067.00,upi_apps,61.34,2026-04-10T12:40:00+05:30,captured,setl_00000031,
pay_260410001229,order_260410030,3036.00,card,60.72,2026-04-10T16:30:00+05:30,captured,setl_00000031,
pay_260410001230,order_260410030,2620.00,upi_apps,52.40,2026-04-10T08:56:00+05:30,captured,setl_00000031,
pay_260410001231,order_260410030,2078.00,upi_apps,41.56,2026-04-10T13:30:00+05:30,captured,setl_00000031,
pay_260410001232,order_260410030,1744.00,netbanking,15.69,2026-04-10T08:09:00+05:30,captured,setl_00000031,
pay_260410001233,order_260410030,2293.00,card,45.86,2026-04-10T19:40:00+05:30,captured,setl_00000031,
pay_260410001234,order_260410030,1249.00,card,24.98,2026-04-10T18:17:00+05:30,captured,setl_00000031,
pay_260410001235,order_260410030,4977.00,wallet,99.54,2026-04-10T18:51:00+05:30,captured,setl_00000031,
pay_260410001236,order_260410030,2866.00,wallet,57.32,2026-04-10T14:05:00+05:30,captured,setl_00000031,
pay_260410001237,order_260410030,2515.00,upi_apps,50.30,2026-04-10T08:41:00+05:30,captured,setl_00000031,
pay_260410001238,order_260410030,723.00,wallet,14.46,2026-04-10T15:48:00+05:30,captured,setl_00000031,
pay_260410001239,order_260410030,5359.00,upi_apps,107.18,2026-04-10T21:41:00+05:30,captured,setl_00000031,
pay_260410001240,order_260410030,1510.00,wallet,30.20,2026-04-10T11:21:00+05:30,captured,setl_00000031,
pay_260410001241,order_260410030,2053.00,card,41.06,2026-04-10T11:16:00+05:30,captured,setl_00000031,
pay_260410001242,order_260410030,455.00,wallet,9.10,2026-04-10T11:51:00+05:30,captured,setl_00000031,
pay_260410001243,order_260410030,2144.00,card,42.88,2026-04-10T20:21:00+05:30,captured,setl_00000031,
pay_260410001244,order_260410030,2431.00,upi_apps,48.62,2026-04-10T19:05:00+05:30,captured,setl_00000031,
pay_260410001245,order_260410030,2717.00,netbanking,24.45,2026-04-10T14:28:00+05:30,captured,setl_00000031,
pay_260410001246,order_260410030,907.00,upi_apps,18.14,2026-04-10T15:27:00+05:30,captured,setl_00000031,
pay_260410001247,order_260410030,3238.00,netbanking,29.14,2026-04-10T19:19:00+05:30,captured,setl_00000031,
pay_260410001248,order_260410030,3836.00,wallet,76.72,2026-04-10T19:58:00+05:30,captured,setl_00000031,
pay_260410001249,order_260410030,1369.00,upi_apps,27.38,2026-04-10T09:55:00+05:30,captured,setl_00000031,
pay_260410001250,order_260410030,685.00,upi_apps,13.70,2026-04-10T10:36:00+05:30,captured,setl_00000031,
pay_260410001251,order_260410030,2410.00,card,48.20,2026-04-10T18:15:00+05:30,captured,setl_00000031,
pay_260411001252,order_260411031,1453.00,card,29.06,2026-04-11T21:54:00+05:30,captured,setl_00000032,
pay_260411001253,order_260411031,1358.00,upi_apps,27.16,2026-04-11T17:58:00+05:30,captured,setl_00000032,
pay_260411001254,order_260411031,3576.00,upi_apps,71.52,2026-04-11T14:06:00+05:30,captured,setl_00000032,
pay_260411001255,order_260411031,773.00,netbanking,6.95,2026-04-11T18:11:00+05:30,captured,setl_00000032,
pay_260411001256,order_260411031,5054.00,upi_apps,101.08,2026-04-11T20:54:00+05:30,captured,setl_00000032,
pay_260411001257,order_260411031,3548.00,netbanking,31.93,2026-04-11T10:08:00+05:30,captured,setl_00000032,
pay_260411001258,order_260411031,2985.00,upi_apps,59.70,2026-04-11T17:47:00+05:30,captured,setl_00000032,
pay_260412001259,order_260412032,1360.00,netbanking,12.24,2026-04-12T20:29:00+05:30,captured,setl_00000033,
pay_260412001260,order_260412032,2975.00,card,59.50,2026-04-12T08:02:00+05:30,captured,setl_00000033,
pay_260412001261,order_260412032,2475.00,upi_apps,49.50,2026-04-12T13:15:00+05:30,captured,setl_00000033,
pay_260412001262,order_260412032,535.00,wallet,10.70,2026-04-12T11:44:00+05:30,captured,setl_00000033,
pay_260412001263,order_260412032,3129.00,card,62.58,2026-04-12T10:30:00+05:30,captured,setl_00000033,
pay_260412001264,order_260412032,5316.00,card,106.32,2026-04-12T10:23:00+05:30,captured,setl_00000033,
pay_260412001265,order_260412032,3529.00,upi_apps,70.58,2026-04-12T21:20:00+05:30,captured,setl_00000033,
pay_260412001266,order_260412032,823.00,wallet,16.46,2026-04-12T08:25:00+05:30,captured,setl_00000033,
pay_260412001267,order_260412032,4428.00,upi_apps,88.56,2026-04-12T16:55:00+05:30,captured,setl_00000033,
pay_260412001268,order_260412032,1271.00,card,25.42,2026-04-12T18:28:00+05:30,captured,setl_00000033,
pay_260413001269,order_260413033,1189.00,upi_apps,23.78,2026-04-13T13:14:00+05:30,captured,setl_00000034,
pay_260413001270,order_260413033,2591.00,netbanking,23.31,2026-04-13T09:01:00+05:30,captured,setl_00000034,
pay_260413001271,order_260413033,3130.00,netbanking,28.17,2026-04-13T10:19:00+05:30,captured,setl_00000034,
pay_260413001272,order_260413033,4476.00,card,89.52,2026-04-13T10:33:00+05:30,captured,setl_00000034,
pay_260413001273,order_260413033,4977.00,netbanking,44.79,2026-04-13T18:24:00+05:30,captured,setl_00000034,
pay_260413001274,order_260413033,1017.00,card,20.34,2026-04-13T22:20:00+05:30,captured,setl_00000034,
pay_260413001275,order_260413033,786.00,upi_apps,15.72,2026-04-13T15:39:00+05:30,captured,setl_00000034,
pay_260413001276,order_260413033,3438.00,upi_apps,68.76,2026-04-13T18:31:00+05:30,captured,setl_00000034,
pay_260413001277,order_260413033,1169.00,upi_apps,23.38,2026-04-13T09:10:00+05:30,captured,setl_00000034,
pay_260413001278,order_260413033,1868.00,card,37.36,2026-04-13T19:53:00+05:30,captured,setl_00000034,
pay_260413001279,order_260413033,3858.00,upi_apps,77.16,2026-04-13T20:57:00+05:30,captured,setl_00000034,
pay_260413001280,order_260413033,3376.00,card,67.52,2026-04-13T16:08:00+05:30,captured,setl_00000034,
pay_260413001281,order_260413033,2262.00,upi_apps,45.24,2026-04-13T17:58:00+05:30,captured,setl_00000034,
pay_260413001282,order_260413033,1077.00,upi_apps,21.54,2026-04-13T20:08:00+05:30,captured,setl_00000034,
pay_260413001283,order_260413033,2355.00,upi_apps,47.10,2026-04-13T11:56:00+05:30,captured,setl_00000034,
pay_260413001284,order_260413033,3573.00,wallet,71.46,2026-04-13T12:13:00+05:30,captured,setl_00000034,
pay_260413001285,order_260413033,3581.00,upi_apps,71.62,2026-04-13T22:19:00+05:30,captured,setl_00000034,
pay_260413001286,order_260413033,4876.00,upi_apps,97.52,2026-04-13T10:15:00+05:30,captured,setl_00000034,
pay_260413001287,order_260413033,4253.00,card,85.06,2026-04-13T14:01:00+05:30,captured,setl_00000034,
pay_260413001288,order_260413033,3552.00,card,71.04,2026-04-13T14:08:00+05:30,captured,setl_00000034,
pay_260413001289,order_260413033,5247.00,upi_apps,104.94,2026-04-13T19:39:00+05:30,captured,setl_00000034,
pay_260413001290,order_260413033,3191.00,card,63.82,2026-04-13T09:46:00+05:30,captured,setl_00000034,
pay_260413001291,order_260413033,1046.00,upi_apps,20.92,2026-04-13T08:14:00+05:30,captured,setl_00000034,
pay_260413001292,order_260413033,2913.00,card,58.26,2026-04-13T19:28:00+05:30,captured,setl_00000034,
pay_260413001293,order_260413033,3873.00,card,77.46,2026-04-13T15:09:00+05:30,captured,setl_00000034,
pay_260413001294,order_260413033,1238.00,upi_apps,24.76,2026-04-13T19:54:00+05:30,captured,setl_00000034,
pay_260413001295,order_260413033,504.00,upi_apps,10.08,2026-04-13T16:56:00+05:30,captured,setl_00000034,
pay_260413001296,order_260413033,4175.00,card,83.50,2026-04-13T09:03:00+05:30,captured,setl_00000034,
pay_260413001297,order_260413033,3448.00,upi_apps,68.96,2026-04-13T11:02:00+05:30,captured,setl_00000034,
pay_260413001298,order_260413033,2597.00,card,51.94,2026-04-13T12:21:00+05:30,captured,setl_00000034,
pay_260413001299,order_260413033,3241.00,upi_apps,64.82,2026-04-13T08:01:00+05:30,captured,setl_00000034,
pay_260413001300,order_260413033,839.00,upi_apps,16.78,2026-04-13T21:43:00+05:30,captured,setl_00000034,
pay_260413001301,order_260413033,2674.00,upi_apps,53.48,2026-04-13T18:13:00+05:30,captured,setl_00000034,
pay_260413001302,order_260413033,2551.00,upi_apps,51.02,2026-04-13T08:53:00+05:30,captured,setl_00000034,
pay_260413001303,order_260413033,4402.00,upi_apps,88.04,2026-04-13T11:29:00+05:30,captured,setl_00000034,
pay_260413001304,order_260413033,3313.00,upi_apps,66.26,2026-04-13T20:02:00+05:30,captured,setl_00000034,
pay_260413001305,order_260413033,2744.00,card,54.88,2026-04-13T08:13:00+05:30,captured,setl_00000034,
pay_260413001306,order_260413033,4913.00,upi_apps,98.26,2026-04-13T20:14:00+05:30,captured,setl_00000034,
pay_260413001307,order_260413033,5380.00,wallet,107.60,2026-04-13T15:22:00+05:30,captured,setl_00000034,
pay_260413001308,order_260413033,514.00,netbanking,4.62,2026-04-13T11:19:00+05:30,captured,setl_00000034,
pay_260413001309,order_260413033,3622.00,card,72.44,2026-04-13T19:20:00+05:30,captured,setl_00000034,
pay_260414001310,order_260414034,1832.00,upi_apps,36.64,2026-04-14T20:27:00+05:30,captured,setl_00000035,
pay_260414001311,order_260414034,3312.00,card,66.24,2026-04-14T21:21:00+05:30,captured,setl_00000035,
pay_260414001312,order_260414034,4427.00,card,88.54,2026-04-14T13:37:00+05:30,captured,setl_00000035,
pay_260414001313,order_260414034,1468.00,netbanking,13.21,2026-04-14T18:31:00+05:30,captured,setl_00000035,
pay_260414001314,order_260414034,5354.00,card,107.08,2026-04-14T18:45:00+05:30,captured,setl_00000035,
pay_260414001315,order_260414034,1197.00,upi_apps,23.94,2026-04-14T22:01:00+05:30,captured,setl_00000035,
pay_260414001316,order_260414034,5008.00,upi_apps,100.16,2026-04-14T12:25:00+05:30,captured,setl_00000035,
pay_260414001317,order_260414034,4218.00,card,84.36,2026-04-14T11:13:00+05:30,captured,setl_00000035,
pay_260414001318,order_260414034,2854.00,upi_apps,57.08,2026-04-14T14:17:00+05:30,captured,setl_00000035,
pay_260414001319,order_260414034,5348.00,upi_apps,106.96,2026-04-14T10:43:00+05:30,captured,setl_00000035,
pay_260414001320,order_260414034,3991.00,upi_apps,79.82,2026-04-14T16:59:00+05:30,captured,setl_00000035,
pay_260414001321,order_260414034,994.00,card,19.88,2026-04-14T15:56:00+05:30,captured,setl_00000035,
pay_260414001322,order_260414034,2768.00,upi_apps,55.36,2026-04-14T22:22:00+05:30,captured,setl_00000035,
pay_260414001323,order_260414034,4673.00,upi_apps,93.46,2026-04-14T10:43:00+05:30,captured,setl_00000035,
pay_260414001324,order_260414034,5046.00,card,100.92,2026-04-14T10:06:00+05:30,captured,setl_00000035,
pay_260414001325,order_260414034,3669.00,card,73.38,2026-04-14T20:44:00+05:30,captured,setl_00000035,
pay_260414001326,order_260414034,3701.00,card,74.02,2026-04-14T17:24:00+05:30,captured,setl_00000035,
pay_260414001327,order_260414034,3658.00,wallet,73.16,2026-04-14T09:52:00+05:30,captured,setl_00000035,
pay_260414001328,order_260414034,1130.00,card,22.60,2026-04-14T12:23:00+05:30,captured,setl_00000035,
pay_260414001329,order_260414034,4169.00,upi_apps,83.38,2026-04-14T21:44:00+05:30,captured,setl_00000035,
pay_260414001330,order_260414034,4770.00,netbanking,42.93,2026-04-14T22:29:00+05:30,captured,setl_00000035,
pay_260414001331,order_260414034,4035.00,upi_apps,80.70,2026-04-14T19:31:00+05:30,captured,setl_00000035,
pay_260414001332,order_260414034,2892.00,card,57.84,2026-04-14T08:53:00+05:30,captured,setl_00000035,
pay_260414001333,order_260414034,2171.00,upi_apps,43.42,2026-04-14T15:57:00+05:30,captured,setl_00000035,
pay_260414001334,order_260414034,1284.00,upi_apps,25.68,2026-04-14T14:33:00+05:30,captured,setl_00000035,
pay_260414001335,order_260414034,4179.00,upi_apps,83.58,2026-04-14T20:56:00+05:30,captured,setl_00000035,
pay_260414001336,order_260414034,4254.00,upi_apps,85.08,2026-04-14T14:45:00+05:30,captured,setl_00000035,
pay_260414001337,order_260414034,1463.00,upi_apps,29.26,2026-04-14T17:56:00+05:30,captured,setl_00000035,
pay_260414001338,order_260414034,3515.00,upi_apps,70.30,2026-04-14T10:24:00+05:30,captured,setl_00000035,
pay_260414001339,order_260414034,921.00,card,18.42,2026-04-14T12:41:00+05:30,captured,setl_00000035,
pay_260414001340,order_260414034,4177.00,upi_apps,83.54,2026-04-14T17:42:00+05:30,captured,setl_00000035,
pay_260414001341,order_260414034,762.00,upi_apps,15.24,2026-04-14T16:50:00+05:30,captured,setl_00000035,
pay_260415001342,order_260415035,970.00,upi_apps,19.40,2026-04-15T08:56:00+05:30,captured,setl_00000036,
pay_260415001343,order_260415035,1824.00,card,36.48,2026-04-15T11:40:00+05:30,captured,setl_00000036,
pay_260415001344,order_260415035,2502.00,wallet,50.04,2026-04-15T09:21:00+05:30,captured,setl_00000036,
pay_260415001345,order_260415035,4579.00,wallet,91.58,2026-04-15T18:41:00+05:30,captured,setl_00000036,
pay_260415001346,order_260415035,4596.00,upi_apps,91.92,2026-04-15T11:37:00+05:30,captured,setl_00000036,
pay_260415001347,order_260415035,2371.00,netbanking,21.33,2026-04-15T13:42:00+05:30,captured,setl_00000036,
pay_260415001348,order_260415035,3708.00,upi_apps,74.16,2026-04-15T16:13:00+05:30,captured,setl_00000036,
pay_260415001349,order_260415035,4364.00,upi_apps,87.28,2026-04-15T21:43:00+05:30,captured,setl_00000036,
pay_260415001350,order_260415035,1089.00,upi_apps,21.78,2026-04-15T11:03:00+05:30,captured,setl_00000036,
pay_260415001351,order_260415035,3765.00,wallet,75.30,2026-04-15T08:47:00+05:30,captured,setl_00000036,
pay_260415001352,order_260415035,1648.00,card,32.96,2026-04-15T19:40:00+05:30,captured,setl_00000036,
pay_260415001353,order_260415035,3108.00,upi_apps,62.16,2026-04-15T22:56:00+05:30,captured,setl_00000036,
pay_260415001354,order_260415035,4983.00,card,99.66,2026-04-15T19:04:00+05:30,captured,setl_00000036,
pay_260415001355,order_260415035,2163.00,netbanking,19.46,2026-04-15T22:36:00+05:30,captured,setl_00000036,
pay_260415001356,order_260415035,3546.00,upi_apps,70.92,2026-04-15T16:43:00+05:30,captured,setl_00000036,
pay_260415001357,order_260415035,2816.00,wallet,56.32,2026-04-15T12:04:00+05:30,captured,setl_00000036,
pay_260415001358,order_260415035,3661.00,card,73.22,2026-04-15T22:43:00+05:30,captured,setl_00000036,
pay_260415001359,order_260415035,5313.00,wallet,106.26,2026-04-15T15:34:00+05:30,captured,setl_00000036,
pay_260415001360,order_260415035,3295.00,upi_apps,65.90,2026-04-15T13:46:00+05:30,captured,setl_00000036,
pay_260415001361,order_260415035,2345.00,upi_apps,46.90,2026-04-15T16:57:00+05:30,captured,setl_00000036,
pay_260415001362,order_260415035,3677.00,card,73.54,2026-04-15T13:50:00+05:30,captured,setl_00000036,
pay_260415001363,order_260415035,3780.00,upi_apps,75.60,2026-04-15T10:41:00+05:30,captured,setl_00000036,
pay_260415001364,order_260415035,2085.00,upi_apps,41.70,2026-04-15T17:38:00+05:30,captured,setl_00000036,
pay_260415001365,order_260415035,632.00,card,12.64,2026-04-15T10:28:00+05:30,captured,setl_00000036,
pay_260415001366,order_260415035,1791.00,card,35.82,2026-04-15T11:04:00+05:30,captured,setl_00000036,
pay_260415001367,order_260415035,4804.00,netbanking,43.23,2026-04-15T18:54:00+05:30,captured,setl_00000036,
pay_260415001368,order_260415035,4825.00,upi_apps,96.50,2026-04-15T13:57:00+05:30,captured,setl_00000036,
pay_260415001369,order_260415035,4789.00,wallet,95.78,2026-04-15T19:34:00+05:30,captured,setl_00000036,
pay_260415001370,order_260415035,3871.00,upi_apps,77.42,2026-04-15T13:51:00+05:30,captured,setl_00000036,
pay_260415001371,order_260415035,1620.00,upi_apps,32.40,2026-04-15T12:51:00+05:30,captured,setl_00000036,
pay_260415001372,order_260415035,4730.00,netbanking,42.57,2026-04-15T10:08:00+05:30,captured,setl_00000036,
pay_260415001373,order_260415035,5309.00,wallet,106.18,2026-04-15T18:58:00+05:30,captured,setl_00000036,
pay_260415001374,order_260415035,3063.00,upi_apps,61.26,2026-04-15T22:34:00+05:30,captured,setl_00000036,
pay_260415001375,order_260415035,3397.00,upi_apps,67.94,2026-04-15T22:05:00+05:30,captured,setl_00000036,
pay_260415001376,order_260415035,1749.00,netbanking,15.74,2026-04-15T15:43:00+05:30,captured,setl_00000036,
pay_260415001377,order_260415035,2237.00,wallet,44.74,2026-04-15T10:40:00+05:30,captured,setl_00000036,
pay_260416001378,order_260416036,5249.00,upi_apps,104.98,2026-04-16T15:48:00+05:30,captured,setl_00000037,
pay_260416001379,order_260416036,4176.00,card,83.52,2026-04-16T17:21:00+05:30,captured,setl_00000037,
pay_260416001380,order_260416036,971.00,upi_apps,19.42,2026-04-16T17:04:00+05:30,captured,setl_00000037,
pay_260416001381,order_260416036,2322.00,wallet,46.44,2026-04-16T16:47:00+05:30,captured,setl_00000037,
pay_260416001382,order_260416036,4935.00,netbanking,44.41,2026-04-16T16:47:00+05:30,captured,setl_00000037,
pay_260416001383,order_260416036,1371.00,wallet,27.42,2026-04-16T09:22:00+05:30,captured,setl_00000037,
pay_260416001384,order_260416036,3032.00,card,60.64,2026-04-16T20:29:00+05:30,captured,setl_00000037,
pay_260416001385,order_260416036,2012.00,netbanking,18.10,2026-04-16T18:25:00+05:30,captured,setl_00000037,
pay_260416001386,order_260416036,1917.00,card,38.34,2026-04-16T13:07:00+05:30,captured,setl_00000037,
pay_260416001387,order_260416036,1625.00,wallet,32.50,2026-04-16T14:45:00+05:30,captured,setl_00000037,
pay_260416001388,order_260416036,985.00,card,19.70,2026-04-16T18:46:00+05:30,captured,setl_00000037,
pay_260416001389,order_260416036,4940.00,card,98.80,2026-04-16T10:29:00+05:30,captured,setl_00000037,
pay_260416001390,order_260416036,5272.00,upi_apps,105.44,2026-04-16T17:59:00+05:30,captured,setl_00000037,
pay_260416001391,order_260416036,1378.00,netbanking,12.40,2026-04-16T19:04:00+05:30,captured,setl_00000037,
pay_260416001392,order_260416036,2189.00,upi_apps,43.78,2026-04-16T19:09:00+05:30,captured,setl_00000037,
pay_260416001393,order_260416036,1222.00,upi_apps,24.44,2026-04-16T15:25:00+05:30,captured,setl_00000037,
pay_260416001394,order_260416036,4495.00,upi_apps,89.90,2026-04-16T09:59:00+05:30,captured,setl_00000037,
pay_260416001395,order_260416036,2816.00,upi_apps,56.32,2026-04-16T17:41:00+05:30,captured,setl_00000037,
pay_260416001396,order_260416036,4378.00,netbanking,39.40,2026-04-16T10:25:00+05:30,captured,setl_00000037,
pay_260416001397,order_260416036,1176.00,upi_apps,23.52,2026-04-16T17:16:00+05:30,captured,setl_00000037,
pay_260416001398,order_260416036,4893.00,upi_apps,97.86,2026-04-16T22:38:00+05:30,captured,setl_00000037,
pay_260416001399,order_260416036,899.00,upi_apps,17.98,2026-04-16T17:50:00+05:30,captured,setl_00000037,
pay_260416001400,order_260416036,1692.00,upi_apps,33.84,2026-04-16T14:22:00+05:30,captured,setl_00000037,
pay_260416001401,order_260416036,4408.00,wallet,88.16,2026-04-16T14:32:00+05:30,captured,setl_00000037,
pay_260416001402,order_260416036,3109.00,card,62.18,2026-04-16T16:20:00+05:30,captured,setl_00000037,
pay_260416001403,order_260416036,2529.00,upi_apps,50.58,2026-04-16T22:21:00+05:30,captured,setl_00000037,
pay_260416001404,order_260416036,2940.00,card,58.80,2026-04-16T14:31:00+05:30,captured,setl_00000037,
pay_260416001405,order_260416036,3015.00,card,60.30,2026-04-16T12:49:00+05:30,captured,setl_00000037,
pay_260416001406,order_260416036,5374.00,card,107.48,2026-04-16T21:28:00+05:30,captured,setl_00000037,
pay_260416001407,order_260416036,1290.00,card,25.80,2026-04-16T13:54:00+05:30,captured,setl_00000037,
pay_260416001408,order_260416036,4758.00,netbanking,42.82,2026-04-16T08:25:00+05:30,captured,setl_00000037,
pay_260416001409,order_260416036,988.00,card,19.76,2026-04-16T11:25:00+05:30,captured,setl_00000037,
pay_260417001410,order_260417037,1062.00,upi_apps,21.24,2026-04-17T17:39:00+05:30,captured,setl_00000038,
pay_260417001411,order_260417037,3504.00,card,70.08,2026-04-17T13:20:00+05:30,captured,setl_00000038,
pay_260417001412,order_260417037,2396.00,upi_apps,47.92,2026-04-17T17:03:00+05:30,captured,setl_00000038,
pay_260417001413,order_260417037,1774.00,upi_apps,35.48,2026-04-17T09:54:00+05:30,captured,setl_00000038,
pay_260417001414,order_260417037,2961.00,upi_apps,59.22,2026-04-17T19:28:00+05:30,captured,setl_00000038,
pay_260417001415,order_260417037,2023.00,upi_apps,40.46,2026-04-17T08:29:00+05:30,captured,setl_00000038,
pay_260417001416,order_260417037,3839.00,upi_apps,76.78,2026-04-17T21:52:00+05:30,captured,setl_00000038,
pay_260417001417,order_260417037,1503.00,upi_apps,30.06,2026-04-17T14:12:00+05:30,captured,setl_00000038,
pay_260417001418,order_260417037,5143.00,upi_apps,102.86,2026-04-17T09:55:00+05:30,captured,setl_00000038,
pay_260417001419,order_260417037,2192.00,upi_apps,43.84,2026-04-17T08:12:00+05:30,captured,setl_00000038,
pay_260417001420,order_260417037,672.00,upi_apps,13.44,2026-04-17T19:57:00+05:30,captured,setl_00000038,
pay_260417001421,order_260417037,3321.00,card,66.42,2026-04-17T18:43:00+05:30,captured,setl_00000038,
pay_260417001422,order_260417037,3582.00,upi_apps,71.64,2026-04-17T16:40:00+05:30,captured,setl_00000038,
pay_260417001423,order_260417037,5340.00,wallet,106.80,2026-04-17T11:13:00+05:30,captured,setl_00000038,
pay_260417001424,order_260417037,3576.00,netbanking,32.18,2026-04-17T21:00:00+05:30,captured,setl_00000038,
pay_260417001425,order_260417037,3548.00,upi_apps,70.96,2026-04-17T12:23:00+05:30,captured,setl_00000038,
pay_260417001426,order_260417037,1155.00,upi_apps,23.10,2026-04-17T14:05:00+05:30,captured,setl_00000038,
pay_260417001427,order_260417037,5082.00,upi_apps,101.64,2026-04-17T13:17:00+05:30,captured,setl_00000038,
pay_260417001428,order_260417037,3111.00,wallet,62.22,2026-04-17T19:37:00+05:30,captured,setl_00000038,
