document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AR-INV-2026-000506,INV-2026-000506,Meridian Lab Supplies LLP,CUST-029,2026-04-18,2026-04-25,820223.00,0.18,147640.00,820223.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000508,INV-2026-000508,Anant Infra Staffing Private Limited,CUST-020,2026-04-19,2026-06-03,117100.00,0.18,21078.00,117100.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000514,INV-2026-000514,Goldcrest Warehousing Private Limited,CUST-010,2026-04-20,2026-04-27,40003.00,0.18,7201.00,40003.00,0.00,open,INR,tax invoice
AR-INV-2026-000515,INV-2026-000515,Trinetra Piping Solutions LLP,CUST-021,2026-04-20,2026-06-19,92868.00,0.18,16716.00,92868.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000516,INV-2026-000516,Everstone Water Treatment Company,CUST-009,2026-04-20,2026-06-19,180181.00,0.18,32433.00,180181.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000517,INV-2026-000517,Goldcrest Steel Traders Company,CUST-016,2026-04-20,2026-05-05,655816.00,0.18,118047.00,655816.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000518,INV-2026-000518,Ashwini Interiors & Co,CUST-019,2026-04-20,2026-05-20,309989.00,0.18,55798.00,309989.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000523,INV-2026-000523,Ashwini Cable Systems LLP,CUST-023,2026-04-21,2026-05-21,65605.00,0.18,11809.00,65605.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000524,INV-2026-000524,Vedika Textiles Company,CUST-012,2026-04-21,2026-05-06,186094.00,0.18,33497.00,186094.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000525,INV-2026-000525,Trividata Roofing Products PVT LTD,CUST-011,2026-04-21,2026-05-21,785058.00,0.18,141310.00,785058.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000526,INV-2026-000526,Goldcrest Security Systems & Co,CUST-024,2026-04-21,2026-06-20,238994.00,0.18,43019.00,238994.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000527,INV-2026-000527,Anant Infra Conveyances PVT LTD,CUST-005,2026-04-21,2026-05-21,437360.00,0.18,78725.00,437360.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000528,INV-2026-000528,Nalanda Recyclers LLP,CUST-007,2026-04-21,2026-05-06,1485329.00,0.18,267359.00,1485329.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000529,INV-2026-000529,Meridian Lab Supplies LLP,CUST-029,2026-04-21,2026-04-28,393129.00,0.18,70763.00,393129.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000534,INV-2026-000534,Trividata Roofing Products PVT LTD,CUST-011,2026-04-22,2026-05-22,481620.00,0.18,86692.00,481620.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000535,INV-2026-000535,Nalanda Fab Services Private Limited,CUST-017,2026-04-22,2026-06-22,121398.00,0.18,21852.00,121398.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000536,INV-2026-000536,Anant Infra Conveyances PVT LTD,CUST-005,2026-04-22,2026-05-22,339551.00,0.18,61119.00,339551.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000537,INV-2026-000537,Goldcrest Steel Traders Company,CUST-016,2026-04-22,2026-05-07,493837.00,0.18,88891.00,493837.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000538,INV-2026-000538,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-04-22,2026-04-29,774155.00,0.18,139348.00,774155.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000539,INV-2026-000539,Ashwini Cold Chain Ltd,CUST-022,2026-04-22,2026-05-22,908320.00,0.18,163498.00,908320.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000540,INV-2026-000540,Ashwini Cold Chain Ltd,CUST-022,2026-04-22,2026-05-22,991909.00,0.18,178544.00,991909.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000545,INV-2026-000545,Goldcrest Security Systems & Co,CUST-024,2026-04-23,2026-06-22,374741.00,0.18,67453.00,374741.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000546,INV-2026-000546,Ashwini Cold Chain Ltd,CUST-022,2026-04-23,2026-05-23,837138.00,0.18,150685.00,837138.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000547,INV-2026-000547,Vedika Textiles Company,CUST-012,2026-04-23,2026-05-08,818192.00,0.18,147275.00,818192.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000548,INV-2026-000548,Ashwini Solar EPC PVT LTD,CUST-008,2026-04-23,2026-06-08,433388.00,0.18,78010.00,433388.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000549,INV-2026-000549,Suryavansh Catering Services Company,CUST-014,2026-04-23,2026-05-23,172721.00,0.18,31090.00,172721.00,0.00,open,INR,tax invoice
AR-INV-2026-000550,INV-2026-000550,Nalanda Recyclers LLP,CUST-007,2026-04-23,2026-05-08,117949.00,0.18,21231.00,117949.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000556,INV-2026-000556,Shree Balaji Hardware Private Limited,CUST-002,2026-04-24,2026-06-08,1029228.00,0.18,185261.00,1029228.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000557,INV-2026-000557,Suryavansh Print Solutions & Co,CUST-013,2026-04-24,2026-05-25,134830.00,0.18,24269.00,134830.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000558,INV-2026-000558,Suryavansh Catering Services Company,CUST-014,2026-04-24,2026-05-25,194257.00,0.18,34966.00,194257.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000559,INV-2026-000559,Saptagiri Analytics Ltd,CUST-015,2026-04-24,2026-05-01,625920.00,0.18,112666.00,625920.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000560,INV-2026-000560,Vedika Textiles Company,CUST-012,2026-04-24,2026-05-09,445209.00,0.18,80138.00,445209.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000561,INV-2026-000561,Shree Balaji Hardware Private Limited,CUST-002,2026-04-24,2026-06-08,254150.00,0.18,45747.00,254150.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000562,INV-2026-000562,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-04-24,2026-05-01,814507.00,0.18,146611.00,814507.00,0.00,open,INR,tax invoice
AR-INV-2026-000563,INV-2026-000563,Suryavansh Print Solutions & Co,CUST-013,2026-04-24,2026-05-25,130506.00,0.18,23491.00,130506.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000571,INV-2026-000571,Sahyadri Polymers PVT LTD,CUST-001,2026-04-25,2026-06-09,4091866.00,0.18,736536.00,4091866.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000572,INV-2026-000572,Meridian Lab Supplies LLP,CUST-029,2026-04-25,2026-05-02,310300.00,0.18,55854.00,310300.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000573,INV-2026-000573,Ashwini Interiors & Co,CUST-019,2026-04-25,2026-05-25,243522.00,0.18,43834.00,243522.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000577,INV-2026-000577,Ashwini Cold Chain Ltd,CUST-022,2026-04-27,2026-05-27,1593419.00,0.18,286815.00,1593419.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000578,INV-2026-000578,Copperleaf Electricals PVT LTD,CUST-004,2026-04-27,2026-06-11,372835.00,0.18,67110.00,372835.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000579,INV-2026-000579,Goldcrest Steel Traders Company,CUST-016,2026-04-27,2026-05-12,1722778.00,0.18,310100.00,1722778.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000580,INV-2026-000580,Trividata Roofing Products PVT LTD,CUST-011,2026-04-27,2026-05-27,885368.00,0.18,159366.00,885368.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000581,INV-2026-000581,Shree Balaji Hardware Private Limited,CUST-002,2026-04-27,2026-06-11,232627.00,0.18,41873.00,232627.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000582,INV-2026-000582,Saptagiri Analytics Ltd,CUST-015,2026-04-27,2026-05-04,604490.00,0.18,108808.00,604490.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000583,INV-2026-000583,Trividata Roofing Products PVT LTD,CUST-011,2026-04-27,2026-05-27,489673.00,0.18,88141.00,489673.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000584,INV-2026-000584,Trinetra Piping Solutions LLP,CUST-021,2026-04-27,2026-06-26,215436.00,0.18,38778.00,215436.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000593,INV-2026-000593,Suryavansh Print Solutions & Co,CUST-013,2026-04-28,2026-05-28,53704.00,0.18,9667.00,53704.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000594,INV-2026-000594,Goldcrest Steel Traders Company,CUST-016,2026-04-28,2026-05-13,414564.00,0.18,74622.00,414564.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000595,INV-2026-000595,Vedika Facility Management & Co,CUST-028,2026-04-28,2026-06-12,603177.00,0.18,108572.00,603177.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000596,INV-2026-000596,Saptagiri Analytics Ltd,CUST-015,2026-04-28,2026-05-05,142413.00,0.18,25634.00,142413.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000597,INV-2026-000597,Shree Balaji Hardware Private Limited,CUST-002,2026-04-28,2026-06-12,1145131.00,0.18,206124.00,1145131.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000598,INV-2026-000598,Ashwini Interiors & Co,CUST-019,2026-04-28,2026-05-28,272035.00,0.18,48966.00,272035.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000599,INV-2026-000599,Ashwini Cable Systems LLP,CUST-023,2026-04-28,2026-05-28,163167.00,0.18,29370.00,163167.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000604,INV-2026-000604,Copperleaf Electricals PVT LTD,CUST-004,2026-04-29,2026-06-13,405538.00,0.18,72997.00,405538.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000605,INV-2026-000605,Suryavansh Print Solutions & Co,CUST-013,2026-04-29,2026-05-29,803812.00,0.18,144686.00,803812.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000606,INV-2026-000606,Trividata Roofing Products PVT LTD,CUST-011,2026-04-29,2026-05-29,183781.00,0.18,33081.00,183781.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000607,INV-2026-000607,Orbitex Packaging Private Limited,CUST-027,2026-04-29,2026-06-13,381564.00,0.18,68682.00,381564.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000608,INV-2026-000608,Meridian Lab Supplies LLP,CUST-029,2026-04-29,2026-05-06,892943.00,0.18,160730.00,892943.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000609,INV-2026-000609,Ashwini Interiors & Co,CUST-019,2026-04-29,2026-05-29,752366.00,0.18,135426.00,752366.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000610,INV-2026-000610,Vedika Textiles Company,CUST-012,2026-04-29,2026-05-14,445613.00,0.18,80210.00,445613.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000611,INV-2026-000611,Meridian Lab Supplies LLP,CUST-029,2026-04-29,2026-05-06,907734.00,0.18,163392.00,907734.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000612,INV-2026-000612,Orbitex Packaging Private Limited,CUST-027,2026-04-29,2026-06-13,519276.00,0.18,93470.00,519276.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000613,INV-2026-000613,Trinetra Piping Solutions LLP,CUST-021,2026-04-29,2026-06-29,160679.00,0.18,28922.00,160679.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000614,INV-2026-000614,Orbitex Paper Mills PVT LTD,CUST-025,2026-04-29,2026-05-06,809800.00,0.18,145764.00,809800.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000615,INV-2026-000615,Vedika Textiles Company,CUST-012,2026-04-29,2026-05-14,639904.00,0.18,115183.00,639904.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000624,INV-2026-000624,Nalanda Recyclers LLP,CUST-007,2026-04-30,2026-05-15,265070.00,0.18,47713.00,265070.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000625,INV-2026-000625,Ashwini Cold Chain Ltd,CUST-022,2026-04-30,2026-05-30,1430162.00,0.18,257429.00,1430162.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000626,INV-2026-000626,Ashwini Cable Systems LLP,CUST-023,2026-04-30,2026-05-30,313633.00,0.18,56454.00,313633.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000627,INV-2026-000627,Goldcrest Warehousing Private Limited,CUST-010,2026-04-30,2026-05-07,132426.00,0.18,23837.00,132426.00,0.00,open,INR,tax invoice
AR-INV-2026-000628,INV-2026-000628,Ashwini Cable Systems LLP,CUST-023,2026-04-30,2026-05-30,551238.00,0.18,99223.00,551238.00,0.00,open,INR,tax invoice
AR-INV-2026-000629,INV-2026-000629,Orbitex Dairy Foods PVT LTD,CUST-026,2026-04-30,2026-05-07,854364.00,0.18,153786.00,854364.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000630,INV-2026-000630,Shree Balaji Hardware Private Limited,CUST-002,2026-04-30,2026-06-15,562141.00,0.18,101185.00,562141.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000631,INV-2026-000631,Saptagiri Analytics Ltd,CUST-015,2026-04-30,2026-05-07,418567.00,0.18,75342.00,418567.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000632,INV-2026-000632,Goldcrest Steel Traders Company,CUST-016,2026-04-30,2026-05-15,757911.00,0.18,136424.00,757911.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000638,INV-2026-000638,Saptagiri Analytics Ltd,CUST-015,2026-05-01,2026-05-08,267143.00,0.18,48086.00,267143.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000639,INV-2026-000639,Trinetra Piping Solutions LLP,CUST-021,2026-05-01,2026-06-30,105968.00,0.18,19074.00,105968.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000640,INV-2026-000640,Nalanda Recyclers LLP,CUST-007,2026-05-01,2026-05-16,208719.00,0.18,37569.00,208719.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000641,INV-2026-000641,Nalanda Recyclers LLP,CUST-007,2026-05-01,2026-05-16,213503.00,0.18,38431.00,213503.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000642,INV-2026-000642,Vedika Facility Management & Co,CUST-028,2026-05-01,2026-06-15,694394.00,0.18,124991.00,694394.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000643,INV-2026-000643,Anant Infra Staffing Private Limited,CUST-020,2026-05-01,2026-06-15,1749554.00,0.18,314920.00,1749554.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000644,INV-2026-000644,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-05-01,2026-05-08,790719.00,0.18,142329.00,790719.00,0.00,open,INR,tax invoice
AR-INV-2026-000645,INV-2026-000645,Suryavansh Petro Chemicals & Co,CUST-030,2026-05-01,2026-06-01,148358.00,0.18,26704.00,148358.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000646,INV-2026-000646,Ashwini Cable Systems LLP,CUST-023,2026-05-01,2026-06-01,132427.00,0.18,23837.00,132427.00,0.00,open,INR,tax invoice
AR-INV-2026-000647,INV-2026-000647,Goldcrest Security Systems & Co,CUST-024,2026-05-01,2026-06-30,144793.00,0.18,26063.00,144793.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000648,INV-2026-000648,Vedika Facility Management & Co,CUST-028,2026-05-01,2026-06-15,1129321.00,0.18,203278.00,1129321.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000649,INV-2026-000649,Everstone Water Treatment Company,CUST-009,2026-05-01,2026-06-30,289177.00,0.18,52052.00,289177.00,0.00,open,INR,tax invoice
AR-INV-2026-000650,INV-2026-000650,Suryavansh Print Solutions & Co,CUST-013,2026-05-01,2026-06-01,125049.00,0.18,22509.00,125049.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000658,INV-2026-000658,Suryavansh Petro Chemicals & Co,CUST-030,2026-05-02,2026-06-01,1985013.00,0.18,357302.00,1985013.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000659,INV-2026-000659,Anant Infra Staffing Private Limited,CUST-020,2026-05-02,2026-06-16,60376.00,0.18,10868.00,60376.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000662,INV-2026-000662,Anant Infra Conveyances PVT LTD,CUST-005,2026-05-04,2026-06-03,237438.00,0.18,42739.00,237438.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000663,INV-2026-000663,Goldcrest Steel Traders Company,CUST-016,2026-05-04,2026-05-19,182014.00,0.18,32763.00,182014.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000664,INV-2026-000664,Goldcrest Steel Traders Company,CUST-016,2026-05-04,2026-05-19,528039.00,0.18,95047.00,528039.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000665,INV-2026-000665,Trinetra Piping Solutions LLP,CUST-021,2026-05-04,2026-07-03,292484.00,0.18,52647.00,292484.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000666,INV-2026-000666,Copperleaf Electricals PVT LTD,CUST-004,2026-05-04,2026-06-18,591852.00,0.18,106533.00,591852.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000671,INV-2026-000671,Ashwini Interiors & Co,CUST-019,2026-05-05,2026-06-04,395445.00,0.18,71180.00,395445.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000672,INV-2026-000672,Orbitex Dairy Foods PVT LTD,CUST-026,2026-05-05,2026-05-12,1548669.00,0.18,278760.00,1548669.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000673,INV-2026-000673,Suryavansh Petro Chemicals & Co,CUST-030,2026-05-05,2026-06-04,155539.00,0.18,27997.00,155539.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000674,INV-2026-000674,Trividata Roofing Products PVT LTD,CUST-011,2026-05-05,2026-06-04,1564180.00,0.18,281552.00,1564180.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000675,INV-2026-000675,Zenith One Logistics & Co,CUST-006,2026-05-05,2026-06-04,393821.00,0.18,70888.00,393821.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000676,INV-2026-000676,Orbitex Dairy Foods PVT LTD,CUST-026,2026-05-05,2026-05-12,622151.00,0.18,111987.00,622151.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000677,INV-2026-000677,Ashwini Solar EPC PVT LTD,CUST-008,2026-05-05,2026-06-19,672093.00,0.18,120977.00,672093.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000678,INV-2026-000678,Everstone Water Treatment Company,CUST-009,2026-05-05,2026-07-04,224512.00,0.18,40412.00,224512.00,0.00,open,INR,tax invoice
AR-INV-2026-000679,INV-2026-000679,Vedika Textiles Company,CUST-012,2026-05-05,2026-05-20,237184.00,0.18,42693.00,237184.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000687,INV-2026-000687,Orbitex Paper Mills PVT LTD,CUST-025,2026-05-06,2026-05-13,796550.00,0.18,143379.00,796550.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000688,INV-2026-000688,Sahyadri Polymers PVT LTD,CUST-001,2026-05-06,2026-06-20,1481801.00,0.18,266724.00,1481801.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000689,INV-2026-000689,Nalanda Fab Services Private Limited,CUST-017,2026-05-06,2026-07-06,864253.00,0.18,155566.00,864253.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000690,INV-2026-000690,Goldcrest Security Systems & Co,CUST-024,2026-05-06,2026-07-06,992374.00,0.18,178627.00,992374.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000691,INV-2026-000691,Meridian Lab Supplies LLP,CUST-029,2026-05-06,2026-05-13,1547506.00,0.18,278551.00,1547506.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000692,INV-2026-000692,Anant Infra Staffing Private Limited,CUST-020,2026-05-06,2026-06-20,575166.00,0.18,103530.00,575166.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000693,INV-2026-000693,Goldcrest Security Systems & Co,CUST-024,2026-05-06,2026-07-06,394509.00,0.18,71012.00,394509.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000701,INV-2026-000701,Goldcrest Warehousing Private Limited,CUST-010,2026-05-07,2026-05-14,99332.00,0.18,17880.00,99332.00,0.00,open,INR,tax invoice
AR-INV-2026-000702,INV-2026-000702,Ashwini Interiors & Co,CUST-019,2026-05-07,2026-06-06,551033.00,0.18,99186.00,551033.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000703,INV-2026-000703,Trinetra Piping Solutions LLP,CUST-021,2026-05-07,2026-07-06,305938.00,0.18,55069.00,305938.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000704,INV-2026-000704,Anant Infra Conveyances PVT LTD,CUST-005,2026-05-07,2026-06-06,226327.00,0.18,40739.00,226327.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000705,INV-2026-000705,Orbitex Dairy Foods PVT LTD,CUST-026,2026-05-07,2026-05-14,447588.00,0.18,80566.00,447588.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000706,INV-2026-000706,Suryavansh Petro Chemicals & Co,CUST-030,2026-05-07,2026-06-06,504606.00,0.18,90829.00,504606.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000713,INV-2026-000713,Goldcrest Steel Traders Company,CUST-016,2026-05-08,2026-05-23,648601.00,0.18,116748.00,648601.00,0.00,open,INR,tax invoice
AR-INV-2026-000714,INV-2026-000714,Meridian Lab Supplies LLP,CUST-029,2026-05-08,2026-05-15,513825.00,0.18,92488.00,513825.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000715,INV-2026-000715,Saptagiri Analytics Ltd,CUST-015,2026-05-08,2026-05-15,319622.00,0.18,57532.00,319622.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000716,INV-2026-000716,Trividata Roofing Products PVT LTD,CUST-011,2026-05-08,2026-06-08,612192.00,0.18,110195.00,612192.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000717,INV-2026-000717,Shree Balaji Hardware Private Limited,CUST-002,2026-05-08,2026-06-22,324642.00,0.18,58436.00,324642.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000718,INV-2026-000718,Orbitex Packaging Private Limited,CUST-027,2026-05-08,2026-06-22,923504.00,0.18,166231.00,923504.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000719,INV-2026-000719,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-05-08,2026-05-15,517140.00,0.18,93085.00,517140.00,0.00,open,INR,tax invoice
AR-INV-2026-000720,INV-2026-000720,Goldcrest Steel Traders Company,CUST-016,2026-05-08,2026-05-23,382812.00,0.18,68906.00,382812.00,0.00,open,INR,tax invoice
AR-INV-2026-000721,INV-2026-000721,Pushpa Metals Agri Inputs PVT LTD,CUST-018,2026-05-08,2026-05-15,136454.00,0.18,24562.00,136454.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000722,INV-2026-000722,Goldcrest Warehousing Private Limited,CUST-010,2026-05-08,2026-05-15,480345.00,0.18,86462.00,480345.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000732,INV-2026-000732,Nalanda Fab Services Private Limited,CUST-017,2026-05-09,2026-07-08,245493.00,0.18,44189.00,245493.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000733,INV-2026-000733,Trividata Roofing Products PVT LTD,CUST-011,2026-05-09,2026-06-08,775130.00,0.18,139523.00,775130.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000734,INV-2026-000734,Anant Infra Conveyances PVT LTD,CUST-005,2026-05-09,2026-06-08,171398.00,0.18,30852.00,171398.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000735,INV-2026-000735,Ashwini Cold Chain Ltd,CUST-022,2026-05-09,2026-06-08,1242496.00,0.18,223649.00,1242496.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000744,INV-2026-000744,Copperleaf Electricals PVT LTD,CUST-004,2026-05-11,2026-06-25,442087.00,0.18,79576.00,442087.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000745,INV-2026-000745,Suryavansh Print Solutions & Co,CUST-013,2026-05-11,2026-06-10,297704.00,0.18,53587.00,297704.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000746,INV-2026-000746,Zenith One Logistics & Co,CUST-006,2026-05-11,2026-06-10,162041.00,0.18,29167.00,162041.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000747,INV-2026-000747,Anant Infra Staffing Private Limited,CUST-020,2026-05-11,2026-06-25,596674.00,0.18,107401.00,596674.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000748,INV-2026-000748,Nalanda Recyclers LLP,CUST-007,2026-05-11,2026-05-26,670320.00,0.18,120658.00,670320.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000753,INV-2026-000753,Shree Balaji Machine Parts & Co,CUST-003,2026-05-12,2026-07-11,348304.00,0.18,62695.00,348304.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000754,INV-2026-000754,Goldcrest Security Systems & Co,CUST-024,2026-05-12,2026-07-11,1492157.00,0.18,268588.00,1492157.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000755,INV-2026-000755,Sahyadri Polymers PVT LTD,CUST-001,2026-05-12,2026-06-26,356059.00,0.18,64091.00,356059.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000756,INV-2026-000756,Ashwini Cable Systems LLP,CUST-023,2026-05-12,2026-06-11,117563.00,0.18,21161.00,117563.00,0.00,open,INR,tax invoice
AR-INV-2026-000757,INV-2026-000757,Sahyadri Polymers PVT LTD,CUST-001,2026-05-12,2026-06-26,206347.00,0.18,37142.00,206347.00,0.00,overdue,INR,tax invoice short deduction
AR-INV-2026-000761,INV-2026-000761,Shree Balaji Hardware Private Limited,CUST-002,2026-05-13,2026-06-27,3291035.00,0.18,592386.00,3291035.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000762,INV-2026-000762,Suryavansh Print Solutions & Co,CUST-013,2026-05-13,2026-06-12,418049.00,0.18,75249.00,418049.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000763,INV-2026-000763,Orbitex Packaging Private Limited,CUST-027,2026-05-13,2026-06-27,753025.00,0.18,135544.00,753025.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000764,INV-2026-000764,Ashwini Cable Systems LLP,CUST-023,2026-05-13,2026-06-12,540619.00,0.18,97311.00,540619.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000765,INV-2026-000765,Ashwini Cable Systems LLP,CUST-023,2026-05-13,2026-06-12,282518.00,0.18,50853.00,282518.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000766,INV-2026-000766,Trinetra Piping Solutions LLP,CUST-021,2026-05-13,2026-07-13,96089.00,0.18,17296.00,96089.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000773,INV-2026-000773,Vedika Facility Management & Co,CUST-028,2026-05-14,2026-06-29,324338.00,0.18,58381.00,324338.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000774,INV-2026-000774,Orbitex Packaging Private Limited,CUST-027,2026-05-14,2026-06-29,1641575.00,0.18,295483.00,1641575.00,0.00,overdue,INR,tax invoice
AR-INV-2026-000775,INV-2026-000775,Shree Balaji Machine Parts & Co,CUST-003,2026-05-14,2026-07-13,271307.00,0.18,48835.00,271307.00,0.00,overdue,INR,tax invoice
